"customer_id","last_purchase_date","days_since_last_purchase","r_score","total_purchases","f_score","total_spent","m_score","rfm_score","avg_completion_rate","avg_rating","total_sessions","engagement_ratio","early_avg_duration","late_avg_duration","early_avg_rating","late_avg_rating","segment"
"U0260","2024-10-07",85,4,"7",4,"543.00",5,13,"0.78","4.20","85","0.90","70.3095238095238095","58.6976744186046512","4.2500000000000000","4.1666666666666667","Loyal"
"U0941","2024-08-03",150,3,"10",5,"660.00",5,13,"0.54","3.56","35","0.26","18.5882352941176471","17.9444444444444444","4.1000000000000000","2.8750000000000000","Collector"
"U0693","2024-08-15",138,3,"9",5,"531.00",5,13,"0.48","3.93","26","0.24","17.8461538461538462","16.5384615384615385","4.0000000000000000","3.8750000000000000","Collector"
"U0643","2024-08-15",138,3,"9",5,"521.00",5,13,"0.55","3.00","24","0.25","18.2500000000000000","17.7500000000000000","3.3333333333333333","2.7500000000000000","At Risk"
"U0306","2024-12-07",24,5,"6",4,"454.00",4,13,"0.77","4.60","96","1.36","95.0833333333333333","97.0625000000000000","4.2500000000000000","4.8333333333333333","Champion"
"U0268","2024-12-28",3,5,"7",4,"423.00",4,13,"0.68","4.17","83","1.01","74.4146341463414634","69.4523809523809524","5.0000000000000000","3.7500000000000000","At Risk"
"U0302","2024-08-22",131,3,"9",5,"611.00",5,13,"0.52","2.75","31","0.23","15.8000000000000000","17.1250000000000000","3.0000000000000000","2.6666666666666667","Collector"
"U0270","2024-08-20",133,3,"8",5,"602.00",5,13,"0.42","3.79","29","0.23","15.8571428571428571","17.4000000000000000","3.7500000000000000","3.8333333333333333","Collector"
"U0301","2024-07-27",157,3,"9",5,"561.00",5,13,"0.50","3.88","23","0.24","15.7272727272727273","18.6666666666666667","3.5000000000000000","4.2500000000000000","Collector"
"U0299","2024-12-17",14,5,"6",4,"364.00",4,13,"0.66","3.75","79","1.01","77.2051282051282051","66.8500000000000000","3.7500000000000000","3.7500000000000000","Loyal"
"U0039","2024-08-29",124,3,"9",5,"541.00",5,13,"0.44","3.58","31","0.26","19.0666666666666667","17.8125000000000000","3.6250000000000000","3.5000000000000000","Collector"
"U0937","2024-08-04",149,3,"9",5,"571.00",5,13,"0.57","3.71","26","0.27","21.6923076923076923","17.0769230769230769","4.0000000000000000","3.6000000000000000","Loyal"
"U0628","2024-10-28",64,4,"8",4,"542.00",5,13,"0.48","3.58","27","0.22","15.6153846153846154","15.4285714285714286","3.3333333333333333","3.8333333333333333","Collector"
"U0689","2024-10-30",62,4,"7",4,"503.00",5,13,"0.47","4.17","82","0.97","66.8536585365853659","72.4146341463414634","4.2500000000000000","4.1250000000000000","Collector"
"U0758","2024-12-20",11,5,"6",4,"384.00",4,13,"0.67","3.70","65","0.97","65.6250000000000000","72.0909090909090909","4.0000000000000000","3.2500000000000000","At Risk"
"U0688","2024-07-22",162,3,"9",5,"581.00",5,13,"0.45","3.75","34","0.25","19.6470588235294118","16.0588235294117647","4.0000000000000000","3.5000000000000000","Collector"
"U0827","2024-11-16",45,4,"8",5,"472.00",4,13,"0.84","4.60","119","1.23","84.9491525423728814","89.8666666666666667","4.6666666666666667","4.5000000000000000","Champion"
"U0075","2024-10-23",69,4,"8",5,"432.00",4,13,"0.46","3.57","25","0.23","15.0000000000000000","17.0769230769230769","3.2500000000000000","4.0000000000000000","Collector"
"U0771","2024-12-30",1,5,"7",4,"433.00",4,13,"0.89","4.43","104","1.14","81.5000000000000000","79.6538461538461538","4.5000000000000000","4.3750000000000000","Champion"
"U0608","2024-12-16",15,5,"6",4,"414.00",4,13,"0.86","3.17","74","0.93","60.1081081081081081","72.7837837837837838","4.0000000000000000","2.7500000000000000","At Risk"
"U0783","2024-12-03",28,5,"7",4,"443.00",4,13,"0.82","4.10","90","1.22","87.3555555555555556","86.5333333333333333","4.0000000000000000","4.1250000000000000","Champion"
"U0790","2024-08-07",146,3,"10",5,"560.00",5,13,"0.38","3.28","26","0.22","17.8461538461538462","13.4615384615384615","3.4000000000000000","3.1250000000000000","Collector"
"U0791","2024-11-07",54,4,"8",5,"462.00",4,13,"0.92","4.36","112","1.31","95.1785714285714286","90.7857142857142857","4.2500000000000000","4.5000000000000000","Champion"
"U0798","2024-10-20",72,4,"9",5,"491.00",4,13,"0.50","3.93","24","0.22","15.1666666666666667","15.9166666666666667","4.1666666666666667","3.7500000000000000","Collector"
"U0585","2024-08-09",144,3,"10",5,"640.00",5,13,"0.51","3.50","25","0.24","16.7500000000000000","16.6153846153846154","3.5000000000000000","3.5000000000000000","Collector"
"U0857","2024-12-15",16,5,"6",4,"374.00",4,13,"0.75","4.50","96","1.29","94.8125000000000000","88.5000000000000000","4.5000000000000000","4.5000000000000000","Champion"
"U0828","2024-08-19",134,3,"9",5,"571.00",5,13,"0.62","3.72","38","0.26","19.2105263157894737","18.3684210526315789","3.7500000000000000","3.7000000000000000","Loyal"
"U0720","2024-07-08",176,3,"9",5,"591.00",5,13,"0.51","3.17","28","0.23","16.9285714285714286","15.7857142857142857","3.5000000000000000","2.8333333333333333","Collector"
"U0071","2024-12-05",26,5,"6",4,"394.00",4,13,"0.73","4.13","73","0.93","65.1111111111111111","67.6756756756756757","3.7500000000000000","4.5000000000000000","Loyal"
"U0681","2024-09-24",98,3,"10",5,"590.00",5,13,"0.57","3.56","33","0.26","19.0625000000000000","18.1764705882352941","3.6000000000000000","3.5000000000000000","Loyal"
"U0863","2024-08-10",143,3,"8",5,"572.00",5,13,"0.36","3.88","23","0.23","13.1818181818181818","18.7500000000000000","4.0000000000000000","3.7500000000000000","Collector"
"U0558","2024-10-03",89,4,"8",5,"482.00",4,13,"0.53","3.57","31","0.27","20.4666666666666667","18.1875000000000000","3.3333333333333333","3.7500000000000000","Collector"
"U0979","2024-08-06",147,3,"8",5,"572.00",5,13,"0.59","3.50","22","0.23","17.0000000000000000","16.2727272727272727","3.5000000000000000","3.5000000000000000","Loyal"
"U0551","2024-10-05",87,4,"8",5,"472.00",4,13,"0.44","3.58","26","0.27","20.8461538461538462","17.3076923076923077","3.6666666666666667","3.5000000000000000","Collector"
"U0539","2024-08-06",147,3,"10",5,"590.00",5,13,"0.51","3.92","32","0.24","18.2500000000000000","15.8750000000000000","3.8333333333333333","4.0000000000000000","Collector"
"U0532","2024-11-11",50,4,"7",4,"543.00",5,13,"0.58","3.20","21","0.25","19.0000000000000000","16.5454545454545455","3.0000000000000000","3.3333333333333333","Loyal"
"U0531","2024-12-27",4,5,"6",4,"444.00",4,13,"0.87","3.33","84","1.06","72.9285714285714286","77.8809523809523810","3.5000000000000000","3.0000000000000000","Champion"
"U0132","2024-12-01",30,5,"6",4,"384.00",4,13,"0.31","3.60","22","0.29","21.6363636363636364","19.7272727272727273","4.1666666666666667","2.7500000000000000","Collector"
"U0134","2024-11-03",58,4,"7",4,"503.00",5,13,"0.85","3.88","81","1.06","70.3750000000000000","81.3658536585365854","3.8333333333333333","4.0000000000000000","Champion"
"U0137","2024-11-06",55,4,"8",5,"482.00",4,13,"0.88","4.33","122","1.30","89.6393442622950820","94.6393442622950820","4.8333333333333333","3.8333333333333333","Champion"
"U0522","2024-08-29",124,3,"10",5,"640.00",5,13,"0.53","3.75","32","0.25","17.2500000000000000","17.8125000000000000","2.7500000000000000","4.2500000000000000","Collector"
"U0727","2024-12-17",14,5,"7",4,"453.00",4,13,"0.61","4.17","88","1.02","76.9318181818181818","68.9090909090909091","","4.1666666666666667","Loyal"
"U0672","2024-08-17",136,3,"10",5,"740.00",5,13,"0.56","3.75","29","0.26","18.7142857142857143","17.7333333333333333","3.8333333333333333","3.6666666666666667","Loyal"
"U0729","2024-12-15",16,5,"7",4,"443.00",4,13,"0.88","4.75","94","1.28","88.6808510638297872","92.2127659574468085","4.7500000000000000","4.7500000000000000","Champion"
"U0521","2024-11-02",59,4,"8",5,"442.00",4,13,"0.81","4.33","128","1.25","86.9375000000000000","90.4687500000000000","3.8333333333333333","4.8333333333333333","Champion"
"U0731","2024-12-10",21,5,"7",4,"403.00",4,13,"0.82","4.00","101","1.27","89.4800000000000000","90.2156862745098039","4.0000000000000000","4.0000000000000000","Champion"
"U0880","2024-12-04",27,5,"7",4,"413.00",4,13,"0.83","4.17","78","0.94","62.8461538461538462","70.1025641025641026","4.5000000000000000","4.0000000000000000","Loyal"
"U0065","2024-10-01",91,3,"9",5,"531.00",5,13,"0.55","3.63","26","0.26","19.6153846153846154","17.6923076923076923","3.5000000000000000","3.7000000000000000","Loyal"
"U0494","2024-07-17",167,3,"8",5,"552.00",5,13,"0.60","3.20","23","0.25","18.5454545454545455","17.4166666666666667","3.0000000000000000","3.5000000000000000","Loyal"
"U0482","2024-12-23",8,5,"6",4,"424.00",4,13,"0.80","4.60","96","1.33","94.2916666666666667","96.0625000000000000","4.5000000000000000","4.7500000000000000","Champion"
"U0667","2024-11-10",51,4,"8",5,"482.00",4,13,"0.57","3.25","25","0.24","14.7500000000000000","18.6153846153846154","2.8333333333333333","3.6666666666666667","Loyal"
"U0969","2024-08-12",141,3,"8",5,"592.00",5,13,"0.54","3.50","19","0.24","20.1111111111111111","14.4000000000000000","4.0000000000000000","3.1666666666666667","Collector"
"U0734","2024-11-01",60,4,"8",5,"472.00",4,13,"0.91","4.58","123","1.17","81.7213114754098361","85.4838709677419355","4.6666666666666667","4.5000000000000000","Champion"
"U0469","2024-12-24",7,5,"7",4,"483.00",4,13,"0.75","4.50","99","1.30","95.0000000000000000","89.6800000000000000","4.5000000000000000","4.5000000000000000","Champion"
"U0986","2024-12-19",12,5,"7",4,"463.00",4,13,"0.76","4.33","110","1.31","96.0181818181818182","90.4727272727272727","4.5000000000000000","4.0000000000000000","Champion"
"U0175","2024-09-29",93,3,"9",5,"631.00",5,13,"0.59","3.88","21","0.21","14.0000000000000000","16.1818181818181818","3.6250000000000000","4.1250000000000000","Loyal"
"U0176","2024-12-11",20,5,"7",4,"453.00",4,13,"0.81","4.25","83","0.96","66.7073170731707317","69.2142857142857143","4.5000000000000000","4.1666666666666667","Loyal"
"U0463","2024-10-04",88,4,"7",4,"513.00",5,13,"0.75","4.20","86","0.99","71.1627906976744186","70.7209302325581395","4.2500000000000000","4.1666666666666667","Loyal"
"U0460","2024-08-30",123,3,"9",5,"641.00",5,13,"0.49","3.70","30","0.24","16.0000000000000000","18.5333333333333333","3.5000000000000000","3.7500000000000000","Collector"
"U0459","2024-11-23",38,4,"7",4,"503.00",5,13,"0.74","4.10","95","0.93","65.0638297872340426","67.1250000000000000","4.0000000000000000","4.1666666666666667","Loyal"
"U0666","2024-12-12",19,5,"7",4,"483.00",4,13,"0.82","4.50","116","1.33","92.4655172413793103","97.3275862068965517","4.5000000000000000","4.5000000000000000","Champion"
"U0059","2024-11-25",36,4,"7",4,"513.00",5,13,"0.83","4.20","86","1.03","70.8372093023255814","74.8604651162790698","4.5000000000000000","4.1250000000000000","Champion"
"U0450","2024-08-31",122,3,"8",5,"532.00",5,13,"0.46","3.30","22","0.25","18.9090909090909091","17.0000000000000000","3.1666666666666667","3.5000000000000000","Collector"
"U0189","2024-11-29",32,4,"8",4,"562.00",5,13,"0.82","4.50","108","1.23","88.3333333333333333","87.3888888888888889","4.3333333333333333","4.6250000000000000","Champion"
"U0439","2024-12-17",14,5,"7",4,"423.00",4,13,"0.63","4.13","79","0.96","66.6666666666666667","69.4750000000000000","4.5000000000000000","4.0000000000000000","Loyal"
"U0193","2024-08-25",128,3,"8",5,"592.00",5,13,"0.41","3.83","20","0.26","16.8000000000000000","19.8000000000000000","4.3333333333333333","3.3333333333333333","Collector"
"U0198","2024-08-03",150,3,"8",5,"522.00",5,13,"0.43","3.93","28","0.24","16.0000000000000000","18.3571428571428571","3.8333333333333333","4.0000000000000000","Collector"
"U0426","2024-12-05",26,5,"7",4,"473.00",4,13,"0.79","4.67","111","1.27","87.9090909090909091","92.1964285714285714","5.0000000000000000","4.5000000000000000","Champion"
"U0425","2024-09-11",111,3,"10",5,"520.00",5,13,"0.57","3.50","27","0.28","25.0769230769230769","14.6428571428571429","3.2500000000000000","3.8333333333333333","At Risk"
"U0202","2024-09-05",117,3,"8",5,"572.00",5,13,"0.74","3.25","32","0.27","17.3750000000000000","21.8125000000000000","","3.2500000000000000","Loyal"
"U0988","2024-07-09",175,3,"10",5,"640.00",5,13,"0.53","3.38","33","0.26","17.3750000000000000","19.2941176470588235","3.3333333333333333","3.4000000000000000","Collector"
"U0053","2024-09-03",119,3,"10",5,"700.00",5,13,"0.56","3.22","32","0.26","16.0000000000000000","21.3125000000000000","3.3750000000000000","3.1000000000000000","Loyal"
"U0389","2024-12-01",30,5,"7",4,"393.00",4,13,"0.77","4.33","99","1.28","90.3877551020408163","91.6600000000000000","4.5000000000000000","4.1666666666666667","Champion"
"U0902","2024-11-24",37,4,"7",4,"503.00",5,13,"0.88","4.20","85","0.94","59.4761904761904762","74.7209302325581395","5.0000000000000000","4.0000000000000000","At Risk"
"U0217","2024-12-08",23,5,"6",4,"404.00",4,13,"0.88","4.30","102","1.29","88.8431372549019608","94.3137254901960784","4.1666666666666667","4.5000000000000000","Champion"
"U0960","2024-07-18",166,3,"9",5,"501.00",5,13,"0.40","3.75","26","0.25","16.7692307692307692","18.5384615384615385","3.6666666666666667","3.8333333333333333","Collector"
"U0648","2024-12-10",21,5,"6",4,"364.00",4,13,"0.83","4.80","103","1.27","87.9803921568627451","92.7307692307692308","4.7500000000000000","4.8333333333333333","Champion"
"U0226","2024-12-30",1,5,"6",4,"434.00",4,13,"0.85","4.88","89","1.18","86.0227272727272727","81.7111111111111111","5.0000000000000000","4.8333333333333333","Champion"
"U0332","2024-08-28",125,3,"9",5,"551.00",5,13,"0.45","3.93","29","0.22","14.1428571428571429","16.3333333333333333","4.0000000000000000","3.8750000000000000","Collector"
"U0983","2024-11-06",55,4,"6",4,"414.00",4,12,"0.87","4.67","91","1.19","85.9777777777777778","83.9130434782608696","5.0000000000000000","4.5000000000000000","Champion"
"U0817","2024-11-01",60,4,"7",4,"463.00",4,12,"0.69","3.75","96","0.97","66.1666666666666667","70.6458333333333333","4.5000000000000000","3.5000000000000000","At Risk"
"U0815","2024-12-23",8,5,"5",3,"405.00",4,12,"0.85","4.17","54","0.92","61.7407407407407407","69.9629629629629630","4.0000000000000000","4.2500000000000000","Loyal"
"U0735","2024-12-25",6,5,"6",3,"374.00",4,12,"0.92","4.70","91","1.22","80.3111111111111111","92.0434782608695652","4.5000000000000000","4.8333333333333333","Loyal"
"U0740","2024-10-24",68,4,"6",4,"494.00",4,12,"0.67","4.17","84","0.97","68.7380952380952381","69.6428571428571429","4.1666666666666667","4.1666666666666667","Loyal"
"U0741","2024-11-10",51,4,"7",4,"393.00",4,12,"0.81","4.83","95","1.19","82.3829787234042553","87.0833333333333333","5.0000000000000000","4.5000000000000000","Champion"
"U0743","2024-11-16",45,4,"7",4,"373.00",4,12,"0.63","3.50","85","1.02","75.9047619047619048","69.2325581395348837","3.6666666666666667","3.3333333333333333","Loyal"
"U0744","2024-09-03",119,3,"8",5,"492.00",4,12,"0.54","3.13","28","0.23","17.7142857142857143","15.4285714285714286","3.0000000000000000","3.2500000000000000","Collector"
"U0746","2024-11-27",34,4,"7",4,"433.00",4,12,"0.79","4.00","75","1.02","71.4594594594594595","73.5263157894736842","4.0000000000000000","4.0000000000000000","Champion"
"U0748","2024-11-06",55,4,"6",4,"464.00",4,12,"0.90","5.00","96","1.26","84.1666666666666667","95.2291666666666667","5.0000000000000000","5.0000000000000000","Champion"
"U0756","2024-12-26",5,5,"6",3,"444.00",4,12,"0.60","4.00","82","0.94","66.1951219512195122","67.7560975609756098","4.0000000000000000","4.0000000000000000","Loyal"
"U0981","2024-12-30",1,5,"7",4,"343.00",3,12,"0.87","4.50","88","1.01","65.5909090909090909","77.5909090909090909","4.7500000000000000","4.2500000000000000","Champion"
"U0763","2024-12-27",4,5,"5",3,"375.00",4,12,"0.90","3.38","58","0.94","66.5862068965517241","65.6551724137931034","3.2500000000000000","3.5000000000000000","Loyal"
"U0099","2024-11-30",31,4,"7",4,"403.00",4,12,"0.72","4.50","89","0.95","67.9772727272727273","67.1111111111111111","4.5000000000000000","","Loyal"
"U0101","2024-11-30",31,4,"7",4,"473.00",4,12,"0.54","4.50","86","1.06","74.3255813953488372","77.0000000000000000","4.6666666666666667","4.3333333333333333","Collector"
"U0102","2024-11-18",43,4,"6",4,"454.00",4,12,"0.55","3.50","23","0.22","15.2727272727272727","16.5000000000000000","4.0000000000000000","3.1666666666666667","At Risk"
"U0105","2024-12-11",20,5,"5",3,"405.00",4,12,"0.92","4.33","60","1.00","73.7333333333333333","68.3333333333333333","4.0000000000000000","4.5000000000000000","Loyal"
"U0106","2024-11-28",33,4,"7",4,"473.00",4,12,"0.87","4.57","108","1.23","85.0925925925925926","88.0185185185185185","4.8333333333333333","4.3750000000000000","Champion"
"U0113","2024-11-03",58,4,"7",4,"393.00",4,12,"0.71","3.80","96","1.05","77.7500000000000000","71.0833333333333333","4.5000000000000000","3.3333333333333333","At Risk"
"U0016","2024-10-07",85,4,"7",4,"413.00",4,12,"0.71","3.92","98","0.94","65.2244897959183673","69.0204081632653061","3.7500000000000000","4.0000000000000000","Loyal"
"U0123","2024-12-05",26,5,"6",3,"454.00",4,12,"0.84","4.30","93","1.36","97.9565217391304348","96.0638297872340426","4.0000000000000000","4.7500000000000000","Loyal"
"U0133","2024-10-25",67,4,"7",4,"423.00",4,12,"0.41","3.64","20","0.22","17.4000000000000000","14.5000000000000000","4.0000000000000000","3.3750000000000000","Collector"
"U0139","2024-11-29",32,4,"7",4,"453.00",4,12,"0.83","4.00","84","1.03","69.7857142857142857","76.3095238095238095","3.5000000000000000","4.5000000000000000","Champion"
"U0140","2024-08-16",137,3,"7",4,"533.00",5,12,"0.36","4.00","29","0.24","18.0714285714285714","16.1333333333333333","3.5000000000000000","4.5000000000000000","Collector"
"U0999","2024-10-27",65,4,"7",4,"473.00",4,12,"0.81","4.14","87","1.04","76.5348837209302326","72.3409090909090909","4.1666666666666667","4.1250000000000000","Champion"
"U0145","2024-12-02",29,5,"6",4,"304.00",3,12,"0.72","3.50","74","0.94","67.1081081081081081","66.8918918918918919","3.2500000000000000","3.7500000000000000","Loyal"
"U0146","2024-11-22",39,4,"7",4,"493.00",4,12,"0.90","4.43","108","1.25","88.1666666666666667","89.2037037037037037","4.1666666666666667","4.6250000000000000","Champion"
"U0975","2024-10-02",90,4,"6",4,"394.00",4,12,"0.49","3.75","70","1.09","75.6857142857142857","78.6285714285714286","4.0000000000000000","3.5000000000000000","Collector"
"U0167","2024-11-03",58,4,"7",4,"443.00",4,12,"0.84","4.25","112","1.27","88.9464285714285714","91.8750000000000000","4.0000000000000000","4.5000000000000000","Champion"
"U0169","2024-09-27",95,3,"7",4,"503.00",5,12,"0.35","3.08","27","0.23","15.5384615384615385","17.3571428571428571","3.1666666666666667","3.0000000000000000","Collector"
"U0170","2024-11-10",51,4,"7",4,"393.00",4,12,"0.85","4.21","87","0.98","68.1162790697674419","71.5909090909090909","4.3333333333333333","4.1250000000000000","Loyal"
"U0182","2024-11-14",47,4,"6",4,"384.00",4,12,"0.84","4.70","92","1.25","88.9130434782608696","87.9130434782608696","4.6666666666666667","4.7500000000000000","Champion"
"U0190","2024-07-18",166,3,"8",5,"472.00",4,12,"0.49","3.67","21","0.26","18.6000000000000000","18.5454545454545455","3.8333333333333333","3.5000000000000000","Collector"
"U0195","2024-10-06",86,4,"7",4,"463.00",4,12,"0.83","4.00","79","0.96","71.8974358974358974","63.5000000000000000","4.0000000000000000","4.0000000000000000","Loyal"
"U0197","2024-10-16",76,4,"6",4,"374.00",4,12,"0.81","4.00","75","0.92","68.6216216216216216","61.3157894736842105","4.0000000000000000","4.0000000000000000","Loyal"
"U0201","2024-11-18",43,4,"7",4,"393.00",4,12,"0.82","4.25","95","1.21","90.3617021276595745","82.4583333333333333","4.2500000000000000","4.2500000000000000","Champion"
"U0212","2024-12-09",22,5,"5",3,"395.00",4,12,"0.71","3.50","60","1.02","70.8000000000000000","74.5000000000000000","2.5000000000000000","4.5000000000000000","Loyal"
"U0222","2024-11-19",42,4,"7",4,"433.00",4,12,"0.96","4.58","104","1.25","84.5192307692307692","93.8846153846153846","4.6666666666666667","4.5000000000000000","Champion"
"U0241","2024-10-13",79,4,"6",4,"464.00",4,12,"0.38","3.70","26","0.23","16.6153846153846154","15.6923076923076923","3.6666666666666667","3.7500000000000000","Collector"
"U0245","2024-11-08",53,4,"6",4,"494.00",4,12,"0.45","3.63","20","0.25","16.1000000000000000","18.9000000000000000","4.2500000000000000","3.0000000000000000","Collector"
"U0944","2024-10-14",78,4,"6",4,"424.00",4,12,"0.55","3.50","19","0.25","20.1111111111111111","15.0000000000000000","3.2500000000000000","3.7500000000000000","At Risk"
"U0262","2024-11-28",33,4,"7",4,"383.00",4,12,"0.67","4.33","101","1.16","90.9800000000000000","74.3921568627450980","4.1666666666666667","4.5000000000000000","Loyal"
"U0940","2024-11-07",54,4,"7",4,"413.00",4,12,"0.86","4.42","118","1.28","89.2542372881355932","92.6610169491525424","4.3333333333333333","4.5000000000000000","Champion"
"U0277","2024-10-21",71,4,"6",4,"444.00",4,12,"0.95","4.00","69","0.99","72.5294117647058824","69.5714285714285714","4.5000000000000000","3.5000000000000000","At Risk"
"U0936","2024-11-13",48,4,"7",4,"403.00",4,12,"0.75","4.08","84","1.00","70.8333333333333333","70.6190476190476190","3.7500000000000000","4.2500000000000000","Champion"
"U0935","2024-11-21",40,4,"7",4,"483.00",4,12,"0.71","3.33","20","0.23","19.9000000000000000","12.6000000000000000","3.6666666666666667","3.0000000000000000","At Risk"
"U0300","2024-11-08",53,4,"7",4,"403.00",4,12,"0.93","3.83","74","0.98","67.1621621621621622","72.1081081081081081","3.8333333333333333","","Loyal"
"U0304","2024-11-08",53,4,"7",4,"443.00",4,12,"0.94","4.75","97","1.34","93.4375000000000000","97.0000000000000000","4.5000000000000000","4.8750000000000000","Champion"
"U0314","2024-10-29",63,4,"6",4,"374.00",4,12,"0.82","4.00","63","1.05","77.0000000000000000","71.1562500000000000","4.5000000000000000","3.2500000000000000","Champion"
"U0990","2024-11-19",42,4,"7",4,"493.00",4,12,"0.94","4.13","82","0.95","69.4878048780487805","64.8780487804878049","4.5000000000000000","4.0000000000000000","Loyal"
"U0320","2024-07-29",155,3,"8",5,"412.00",4,12,"0.36","3.20","24","0.23","17.1666666666666667","16.0833333333333333","4.2500000000000000","2.5000000000000000","Collector"
"U0327","2024-10-13",79,4,"7",4,"453.00",4,12,"0.51","2.50","26","0.28","21.3076923076923077","19.1538461538461538","2.6666666666666667","2.3333333333333333","Collector"
"U0329","2024-11-06",55,4,"7",4,"473.00",4,12,"0.91","4.10","98","1.29","88.9183673469387755","94.5510204081632653","4.2500000000000000","4.0000000000000000","Champion"
"U0918","2024-11-17",44,4,"6",4,"404.00",4,12,"0.93","4.25","74","1.01","73.9189189189189189","70.2162162162162162","4.5000000000000000","4.0000000000000000","Champion"
"U0354","2024-07-06",178,3,"7",4,"523.00",5,12,"0.45","3.40","19","0.29","23.1111111111111111","18.6000000000000000","3.1666666666666667","3.7500000000000000","Collector"
"U0989","2024-12-16",15,5,"6",3,"494.00",4,12,"0.78","4.00","74","1.03","74.1891891891891892","73.4594594594594595","4.0000000000000000","","Loyal"
"U0371","2024-09-21",101,3,"7",4,"533.00",5,12,"0.77","3.83","77","0.93","70.8684210526315789","60.7179487179487179","4.0000000000000000","3.7500000000000000","Loyal"
"U0374","2024-11-08",53,4,"6",4,"384.00",4,12,"0.62","4.17","78","0.94","67.5384615384615385","65.0512820512820513","4.3333333333333333","4.0000000000000000","Loyal"
"U0380","2024-10-20",72,4,"7",4,"473.00",4,12,"0.89","4.90","88","0.98","70.7045454545454545","68.4090909090909091","5.0000000000000000","4.8333333333333333","Loyal"
"U0386","2024-10-22",70,4,"6",4,"414.00",4,12,"0.46","3.50","18","0.26","18.4444444444444444","18.8888888888888889","3.2500000000000000","4.0000000000000000","Collector"
"U0054","2024-10-04",88,4,"6",4,"374.00",4,12,"0.51","3.50","11","0.21","18.4000000000000000","11.8333333333333333","3.5000000000000000","3.5000000000000000","Collector"
"U0410","2024-10-10",82,4,"6",4,"394.00",4,12,"0.84","3.83","64","1.01","70.5000000000000000","73.3125000000000000","4.0000000000000000","3.5000000000000000","Champion"
"U0411","2024-10-14",78,4,"6",4,"434.00",4,12,"0.83","4.00","76","1.00","74.8684210526315789","66.9210526315789474","4.0000000000000000","4.0000000000000000","Champion"
"U0413","2024-08-07",146,3,"8",5,"432.00",4,12,"0.42","3.42","27","0.24","17.6153846153846154","16.7142857142857143","3.2500000000000000","3.5000000000000000","Collector"
"U0415","2024-12-26",5,5,"6",4,"294.00",3,12,"0.89","4.42","70","0.93","64.2000000000000000","67.6000000000000000","4.8333333333333333","4.0000000000000000","At Risk"
"U0987","2024-11-19",42,4,"6",4,"474.00",4,12,"0.51","3.80","14","0.20","12.2857142857142857","15.7142857142857143","4.0000000000000000","3.6666666666666667","Collector"
"U0440","2024-11-27",34,4,"7",4,"423.00",4,12,"0.96","4.50","106","1.32","93.9056603773584906","95.0566037735849057","4.5000000000000000","4.5000000000000000","Champion"
"U0889","2024-11-25",36,4,"7",4,"393.00",4,12,"0.56","3.71","17","0.24","13.2500000000000000","20.0000000000000000","3.5000000000000000","3.8750000000000000","Loyal"
"U0885","2024-10-16",76,4,"6",4,"364.00",4,12,"0.94","3.90","64","1.03","67.2812500000000000","79.6562500000000000","3.7500000000000000","4.0000000000000000","Champion"
"U0474","2024-11-15",46,4,"6",4,"404.00",4,12,"0.74","4.25","69","0.99","69.7058823529411765","71.0857142857142857","4.1666666666666667","4.5000000000000000","Loyal"
"U0486","2024-11-24",37,4,"7",4,"483.00",4,12,"0.99","4.50","105","1.22","82.8076923076923077","91.0943396226415094","4.5000000000000000","4.5000000000000000","Champion"
"U0497","2024-11-13",48,4,"7",4,"473.00",4,12,"0.62","3.00","14","0.25","17.4285714285714286","18.1428571428571429","3.0000000000000000","3.0000000000000000","Loyal"
"U0500","2024-10-13",79,4,"7",4,"453.00",4,12,"0.83","3.92","88","0.94","70.1590909090909091","63.7045454545454545","3.5000000000000000","4.3333333333333333","Loyal"
"U0501","2024-10-03",89,4,"7",4,"493.00",4,12,"0.89","3.90","83","0.87","61.0243902439024390","63.7857142857142857","3.5000000000000000","4.5000000000000000","Loyal"
"U0066","2024-10-11",81,4,"8",4,"452.00",4,12,"0.48","3.50","20","0.24","16.2000000000000000","18.7000000000000000","3.0000000000000000","4.2500000000000000","Collector"
"U0878","2024-08-27",126,3,"6",4,"504.00",5,12,"0.52","3.75","20","0.25","17.9000000000000000","17.6000000000000000","3.2500000000000000","4.2500000000000000","Collector"
"U0529","2024-10-22",70,4,"6",4,"364.00",4,12,"0.88","3.88","73","1.01","74.1388888888888889","69.3243243243243243","4.2500000000000000","3.5000000000000000","Champion"
"U0540","2024-12-17",14,5,"6",4,"324.00",3,12,"0.69","4.20","73","0.97","74.3611111111111111","63.3243243243243243","4.1666666666666667","4.2500000000000000","Loyal"
"U0545","2024-07-11",173,3,"8",5,"412.00",4,12,"0.54","3.75","17","0.22","12.8750000000000000","17.3333333333333333","3.8333333333333333","3.6666666666666667","Collector"
"U0548","2024-10-17",75,4,"6",4,"394.00",4,12,"0.69","3.80","66","1.06","76.0000000000000000","75.7272727272727273","3.7500000000000000","3.8333333333333333","Loyal"
"U0549","2024-11-09",52,4,"6",4,"384.00",4,12,"0.64","4.00","98","1.28","90.3469387755102041","92.4693877551020408","4.0000000000000000","4.0000000000000000","Loyal"
"U0864","2024-08-11",142,3,"8",5,"442.00",4,12,"0.32","3.70","26","0.24","20.6153846153846154","13.9230769230769231","3.8333333333333333","3.5000000000000000","Collector"
